Review_Year,Complaint_Type,Event_Date,Location,Beat,Individual_Number,Action_Number,Action_Seq,Allegation_Number,Allegation_Type,Allegation_Seq,Incident_Number,Incident_Seq,PSS_Finding,CRB_Finding,CRB_Individual_Sustained,CRB_Split,Chief_Finding,Chief_Individual_Sustained,CRB_Chief,Concurrence,Chief,Exclusion,Chief_Action_Sustained,Chief_Allegation_Sustained,Chief_Incident_Sustained,CRB_Action_Sustained,CRB_Allegation_Sustained,CRB_Incident_Sustained,Notes,FID
2015,Citizen,2014-04-17T00:00:00.000Z,845 Jefferson Av,253,14-0430.03.A.01,14-0430.03.A,1,14-0430.03,Satellite,1,14-0430,3,Unprovable,Sustained,1,0,Unprovable,0,Sustained-Unprovable,0,1,0,0,0,0,1,1,1,Used PSS Cmdr disposition for 'PSS Finding'  because Satellite was raised at CRB level,523
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.03.A.04,14-0404.03.A,4,14-0404.03,Procedure,4,14-0404,48,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,524
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.02,14-0404.01.B,2,14-0404.01,Force,9,14-0404,9,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,525
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.03,14-0404.01.B,3,14-0404.01,Force,10,14-0404,10,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,526
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.04,14-0404.01.B,4,14-0404.01,Force,11,14-0404,11,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,527
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.05,14-0404.01.B,5,14-0404.01,Force,12,14-0404,12,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,528
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.06,14-0404.01.B,6,14-0404.01,Force,13,14-0404,13,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,529
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.B.07,14-0404.01.B,7,14-0404.01,Force,14,14-0404,14,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,1,0,0,0,0,0,1,1,,530
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.C.01,14-0404.01.C,1,14-0404.01,Force,15,14-0404,15,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,1,1,1,,531
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.C.02,14-0404.01.C,2,14-0404.01,Force,16,14-0404,16,Exonerated,Sustained,1,0,Exonerated,0,Sustained-Exonerated,0,1,0,0,0,0,1,1,1,,532
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.01,14-0404.01.D,1,14-0404.01,Force,17,14-0404,17,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,533
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.02,14-0404.01.D,2,14-0404.01,Force,18,14-0404,18,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,534
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.03,14-0404.01.D,3,14-0404.01,Force,19,14-0404,19,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,535
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.04,14-0404.01.D,4,14-0404.01,Force,20,14-0404,20,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,536
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.05,14-0404.01.D,5,14-0404.01,Force,21,14-0404,21,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,537
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.06,14-0404.01.D,6,14-0404.01,Force,22,14-0404,22,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,538
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.D.07,14-0404.01.D,7,14-0404.01,Force,23,14-0404,23,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,539
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.01,14-0404.01.E,1,14-0404.01,Force,24,14-0404,24,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,540
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.02,14-0404.01.E,2,14-0404.01,Force,25,14-0404,25,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,541
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.03,14-0404.01.E,3,14-0404.01,Force,26,14-0404,26,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,542
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.04,14-0404.01.E,4,14-0404.01,Force,27,14-0404,27,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,543
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.05,14-0404.01.E,5,14-0404.01,Force,28,14-0404,28,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,544
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.06,14-0404.01.E,6,14-0404.01,Force,29,14-0404,29,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,545
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.01.E.07,14-0404.01.E,7,14-0404.01,Force,30,14-0404,30,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,1,1,,546
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.01,14-0404.02.A,1,14-0404.02,Courtesy,1,14-0404,31,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,547
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.02,14-0404.02.A,2,14-0404.02,Courtesy,2,14-0404,32,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,548
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.03,14-0404.02.A,3,14-0404.02,Courtesy,3,14-0404,33,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,549
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.04,14-0404.02.A,4,14-0404.02,Courtesy,4,14-0404,34,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,550
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.05,14-0404.02.A,5,14-0404.02,Courtesy,5,14-0404,35,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,551
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.06,14-0404.02.A,6,14-0404.02,Courtesy,6,14-0404,36,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,552
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.A.07,14-0404.02.A,7,14-0404.02,Courtesy,7,14-0404,37,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,553
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.01,14-0404.02.B,1,14-0404.02,Courtesy,8,14-0404,38,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,554
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.02,14-0404.02.B,2,14-0404.02,Courtesy,9,14-0404,39,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,555
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.03,14-0404.02.B,3,14-0404.02,Courtesy,10,14-0404,40,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,556
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.04,14-0404.02.B,4,14-0404.02,Courtesy,11,14-0404,41,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,557
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.05,14-0404.02.B,5,14-0404.02,Courtesy,12,14-0404,42,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,558
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.06,14-0404.02.B,6,14-0404.02,Courtesy,13,14-0404,43,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,559
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.02.B.07,14-0404.02.B,7,14-0404.02,Courtesy,14,14-0404,44,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,560
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.03.A.01,14-0404.03.A,1,14-0404.03,Procedure,1,14-0404,45,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,561
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.02.B.03,14-0787.02.B,3,14-0787.02,Procedure,6,14-0787,17,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,1,1,,562
2015,Citizen,2014-08-21T00:00:00.000Z,900 Maple St,203,14-0762.01.A.01,14-0762.01.A,1,14-0762.01,Force,1,14-0762,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,1,1,0,1,1,,563
2015,Citizen,2014-08-21T00:00:00.000Z,900 Maple St,203,14-0762.01.B.01,14-0762.01.B,1,14-0762.01,Force,2,14-0762,2,Unprovable,Sustained,1,0,Unprovable,0,Sustained-Unprovable,0,0,0,0,1,1,1,1,1,,564
2015,Citizen,2014-08-21T00:00:00.000Z,900 Maple St,203,14-0762.01.C.01,14-0762.01.C,1,14-0762.01,Force,3,14-0762,3,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,565
2015,Internal,2014-09-03T00:00:00.000Z,955 Hudson Av,227,14-0728.01.A.01,14-0728.01.A,1,14-0728.01,Force,1,14-0728,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,566
2015,Internal,2014-09-19T00:00:00.000Z,1521 Culver Rd,205,15-0805.01.A.01,15-0805.01.A,1,15-0805.01,Conduct,1,15-0805,1,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,567
2015,Internal,2014-09-19T00:00:00.000Z,1521 Culver Rd,205,15-0805.02.A.01,15-0805.02.A,1,15-0805.02,Conduct,1,15-0805,2,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,568
2015,Internal,2014-09-19T00:00:00.000Z,1521 Culver Rd,205,15-0805.02.B.01,15-0805.02.B,1,15-0805.02,Conduct,2,15-0805,3,Unprovable,Sustained,1,0,Unprovable,0,Sustained-Unprovable,0,0,0,0,1,1,1,1,1,,569
2015,Internal,2014-09-19T00:00:00.000Z,1521 Culver Rd,205,15-0805.03.A.01,15-0805.03.A,1,15-0805.03,Conduct,1,15-0805,4,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,1,0,0,1,,570
2015,Citizen,2014-09-30T00:00:00.000Z,45 Chamberlain St,225,14-0889.01.A.01,14-0889.01.A,1,14-0889.01,Courtesy,1,14-0889,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,571
2015,Citizen,2014-09-30T00:00:00.000Z,45 Chamberlain St,225,14-0889.02.A.01,14-0889.02.A,1,14-0889.02,Force,1,14-0889,2,Unfounded,Unprovable,0,1,Unfounded,0,Unprovable-Unfounded,0,0,0,0,0,0,0,0,0,,572
2015,Citizen,2014-09-30T00:00:00.000Z,45 Chamberlain St,225,14-0889.03.A.01,14-0889.03.A,1,14-0889.03,Procedure,1,14-0889,3,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,573
2015,Citizen,2014-09-30T00:00:00.000Z,45 Chamberlain St,225,14-0889.03.A.02,14-0889.03.A,2,14-0889.03,Procedure,2,14-0889,4,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,574
2015,Citizen,2014-09-30T00:00:00.000Z,45 Chamberlain St,225,14-0889.03.A.03,14-0889.03.A,3,14-0889.03,Procedure,3,14-0889,5,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,575
2015,Internal,2014-11-12T00:00:00.000Z,135 Vermont St,215,14-0938.01.A.01,14-0938.01.A,1,14-0938.01,Force,1,14-0938,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,576
2015,Internal,2014-11-12T00:00:00.000Z,135 Vermont St,215,14-0938.01.A.02,14-0938.01.A,2,14-0938.01,Force,2,14-0938,2,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,577
2015,Internal,2014-11-12T00:00:00.000Z,135 Vermont St,215,14-0938.01.A.03,14-0938.01.A,3,14-0938.01,Force,3,14-0938,3,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,578
2015,Internal,2014-11-12T00:00:00.000Z,135 Vermont St,215,14-0938.01.A.04,14-0938.01.A,4,14-0938.01,Force,4,14-0938,4,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,579
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.03.A.05,14-0404.03.A,5,14-0404.03,Procedure,5,14-0404,49,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,580
2015,Citizen,2014-11-16T00:00:00.000Z,210 W Main St,209,14-1035.01.A.01,14-1035.01.A,1,14-1035.01,Procedure,1,14-1035,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,581
2015,Citizen,2014-11-16T00:00:00.000Z,210 W Main St,209,14-1035.02.A.01,14-1035.02.A,1,14-1035.02,Force,1,14-1035,2,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,582
2015,Citizen,2014-11-16T00:00:00.000Z,210 W Main St,209,14-1035.03.A.01,14-1035.03.A,1,14-1035.03,Procedure,1,14-1035,3,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,583
2015,Citizen,2014-11-16T00:00:00.000Z,210 W Main St,209,14-1035.03.A.02,14-1035.03.A,2,14-1035.03,Procedure,2,14-1035,4,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,584
2015,Citizen,2014-11-16T00:00:00.000Z,210 W Main St,209,14-1035.04.A.01,14-1035.04.A,1,14-1035.04,Courtesy,1,14-1035,5,Exonerated,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,0,0,0,0,0,0,0,0,,585
2015,Internal,2014-12-15T00:00:00.000Z,176 Arborwood Cres,221,14-1017.01.A.01,14-1017.01.A,1,14-1017.01,Force,1,14-1017,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,586
2015,Citizen,2015-01-16T00:00:00.000Z,351 Jefferson Av,213,15-0097.01.A.01,15-0097.01.A,1,15-0097.01,Force,1,15-0097,1,Exonerated,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,1,0,0,0,0,0,0,0,,587
2015,Citizen,2015-01-16T00:00:00.000Z,351 Jefferson Av,213,15-0097.01.B.01,15-0097.01.B,1,15-0097.01,Force,2,15-0097,2,Exonerated,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,588
2015,Citizen,2015-01-16T00:00:00.000Z,351 Jefferson Av,213,15-0097.02.A.01,15-0097.02.A,1,15-0097.02,Courtesy,1,15-0097,3,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,589
2015,Citizen,2015-01-16T00:00:00.000Z,351 Jefferson Av,213,15-0097.03.A.01,15-0097.03.A,1,15-0097.03,Procedure,1,15-0097,4,Unprovable,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,590
2015,Citizen,2015-01-16T00:00:00.000Z,351 Jefferson Av,213,15-0097.04.A.01,15-0097.04.A,1,15-0097.04,Procedure,1,15-0097,5,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,1,0,0,0,0,0,0,0,,591
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.A.01,15-0089.01.A,1,15-0089.01,Force,1,15-0089,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,592
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.B.01,15-0089.01.B,1,15-0089.01,Force,2,15-0089,2,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,593
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.C.01,15-0089.01.C,1,15-0089.01,Force,3,15-0089,3,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,0,0,0,0,0,0,0,0,,594
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.C.02,15-0089.01.C,2,15-0089.01,Force,4,15-0089,4,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,0,0,0,0,0,0,0,0,,595
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.D.01,15-0089.01.D,1,15-0089.01,Force,5,15-0089,5,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,596
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.01.D.02,15-0089.01.D,2,15-0089.01,Force,6,15-0089,6,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,597
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.02.A.01,15-0089.02.A,1,15-0089.02,Courtesy,1,15-0089,7,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,598
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.01,14-0787.03.A,1,14-0787.03,Courtesy,1,14-0787,18,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,599
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.04.A.04,15-0877.04.A,4,15-0877.04,Force,4,15-0877,19,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,600
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.02.A.02,15-0089.02.A,2,15-0089.02,Courtesy,2,15-0089,8,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,601
2015,Citizen,2015-02-02T00:00:00.000Z,74 Meredith St,205,15-0089.02.B.01,15-0089.02.B,1,15-0089.02,Courtesy,3,15-0089,9,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,0,0,0,0,0,0,0,0,,602
2015,Citizen,2015-02-16T00:00:00.000Z,919 S Clinton Av,265,15-0138.01.A.01,15-0138.01.A,1,15-0138.01,Force,1,15-0138,1,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,0,0,0,0,0,0,0,0,,603
2015,Citizen,2015-02-16T00:00:00.000Z,919 S Clinton Av,265,15-0138.01.A.02,15-0138.01.A,2,15-0138.01,Force,2,15-0138,2,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,0,0,0,0,0,0,0,0,,604
2015,Citizen,2015-02-16T00:00:00.000Z,919 S Clinton Av,265,15-0138.02.A.01,15-0138.02.A,1,15-0138.02,Procedure,1,15-0138,3,Unprovable,Unfounded,0,0,Unprovable,0,Unfounded-Unprovable,0,0,0,0,0,0,0,0,0,,605
2015,Citizen,2015-02-16T00:00:00.000Z,919 S Clinton Av,265,15-0138.02.A.02,15-0138.02.A,2,15-0138.02,Procedure,2,15-0138,4,Unprovable,Unfounded,0,0,Unprovable,0,Unfounded-Unprovable,0,0,0,0,0,0,0,0,0,,606
2015,Internal,2015-02-20T00:00:00.000Z,185 Exchange Blvd,209,15-0132.01.A.01,15-0132.01.A,1,15-0132.01,Force,1,15-0132,1,Sustained,Sustained,1,1,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,607
2015,Internal,2015-02-20T00:00:00.000Z,185 Exchange Blvd,209,15-0132.02.A.01,15-0132.02.A,1,15-0132.02,Force,1,15-0132,2,Unprovable,Sustained,1,1,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,608
2015,Internal,2015-02-20T00:00:00.000Z,185 Exchange Blvd,209,15-0132.03.A.01,15-0132.03.A,1,15-0132.03,Force,1,15-0132,3,Unprovable,Sustained,1,1,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,609
2015,Internal,2015-02-20T00:00:00.000Z,185 Exchange Blvd,209,15-0132.04.A.01,15-0132.04.A,1,15-0132.04,Force,1,15-0132,4,Unprovable,Sustained,1,1,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,610
2015,Internal,2015-02-20T00:00:00.000Z,185 Exchange Blvd,209,15-0132.05.A.01,15-0132.05.A,1,15-0132.05,Procedure,1,15-0132,5,Unprovable,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,611
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.03.A.06,14-0404.03.A,6,14-0404.03,Procedure,6,14-0404,50,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,612
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.04.A.05,15-0877.04.A,5,15-0877.04,Force,5,15-0877,20,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,613
2014,Citizen,2014-03-15T00:00:00.000Z,900 E Main St,225,14-0404.03.A.07,14-0404.03.A,7,14-0404.03,Procedure,7,14-0404,51,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,614
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.02,14-0787.03.A,2,14-0787.03,Courtesy,2,14-0787,19,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,615
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.05.A.01,15-0877.05.A,1,15-0877.05,Procedure,1,15-0877,21,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,616
2014,Citizen,2014-03-21T00:00:00.000Z,1105 Lyell Av,203,14-0259.01.A.01,14-0259.01.A,1,14-0259.01,Conduct,1,14-0259,1,Unfounded,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,0,1,1,1,,617
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.03,14-0787.03.A,3,14-0787.03,Courtesy,3,14-0787,20,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,618
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.05.A.02,15-0877.05.A,2,15-0877.05,Procedure,2,15-0877,22,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,619
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.06.A.01,15-0877.06.A,1,15-0877.06,Force,1,15-0877,23,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,1,0,0,0,0,0,0,1,,620
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.06.A.02,15-0877.06.A,2,15-0877.06,Force,2,15-0877,24,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,1,0,0,0,0,0,0,1,,621
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.07.A.01,15-0877.07.A,1,15-0877.07,Courtesy,1,15-0877,25,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,622
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.07.A.02,15-0877.07.A,2,15-0877.07,Courtesy,2,15-0877,26,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,623
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.08.A.01,15-0877.08.A,1,15-0877.08,Satellite,1,15-0877,27,Sustained,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,0,1,1,1,,624
